,nom,lon,lat,inception,height
715,hôtel de Montalivet,2.321,48.8548,,
716,hôtel de Montmorin,2.316,48.8492,,
717,hôtel de Montplanque,2.34078,48.8654,,
718,hôtel de Montmorin,2.36472,48.855,,
722,hôtel de Nevers,2.33837,48.8682,,
723,hôtel de Nesmond,2.35138,48.8508,,
724,hôtel de Parabère,2.33066,48.867471,,
728,hôtel de Noirmoutier,2.31667,48.8578,,
732,hôtel de Pomereu,2.32592,48.8594,,
736,hôtel de Pourtalès,2.3252,48.8714,,
737,hôtel de Prévenchères,2.34092,48.8659,,
738,hôtel de Ribault,2.36683,48.8553,,
739,hôtel de Rochambeau,2.32643,48.8497,,
740,hôtel de Rochechouart,2.32111,48.857,,
744,hôtel de Rohan-Montbazon,2.32066,48.86893,,
745,hôtel de Rohan-Guémené,2.3663888888889,48.854722222222,1605-01-01T00:00:00Z,
746,hôtel de Roquelaure,2.32484,48.8573,,
747,hôtel de Rothelin-Charolais,2.31978,48.8567,,
751,hôtel de Salm-Dyck,2.324,48.8533,,
755,hôtel de Saint-Florentin,2.323841,48.866698,,
756,hôtel de Soyecourt,2.34119,48.8653,,
757,hôtel de Sourdéac,2.33571,48.8501,,
758,hôtel de Ségur,2.33064,48.867744,,
759,hôtel de Sénecterre,2.33,48.8573,,
760,hôtel de Tresmes,2.36639,48.8561,,
761,hôtel de Villeroy,2.31806,48.8556,,
765,hôtel de Villemaré,2.32831,48.8673,,
766,hôtel de l'Escalopier,2.36556,48.8564,,
767,hôtel de la Motte-Montgaubert,2.3513,48.8539,,
768,hôtel de la Salle,2.36444,48.8551,,
772,hôtel de la Païva,2.30758056,48.86926111,1856-01-01T00:00:00Z,
773,Le Palace,2.3433333333333,48.871944444444,,
774,Le Rocher de Cancale,2.34715,48.8656,,
775,"Le Travail, par l'Industrie et le Commerce, enrichit l'Humanité",2.34231,48.8697,1900-01-01T00:00:00Z,
776,Lion de Belfort,2.33245,48.8344,1880-01-01T00:00:00Z,
777,lycée Jules-Ferry,2.33,48.88416667,1913-10-26T00:00:00Z,
778,lycée Camille-Sée,2.2972,48.8432,,
779,lycée Chaptal,2.3199,48.8813,1844-01-01T00:00:00Z,
780,lycée Fénelon,2.34038333,48.85315278,1892-01-01T00:00:00Z,
781,lycée Jean-Baptiste-Say,2.26748,48.8475,,
782,lycée Lamartine,2.3488888888889,48.878333333333,1893-01-01T00:00:00Z,
783,lycée Saint-Louis-de-Gonzague,2.28583333,48.85944444,,
784,mairie du 15e arrondissement de Paris,2.30028,48.8414,,
785,mairie du 2e arrondissement de Paris,2.33972,48.8669,1848-01-01T00:00:00Z,
786,mairie du 7e arrondissement de Paris,2.32028,48.8569,1862-01-01T00:00:00Z,
787,mairie du 9e arrondissement de Paris,2.34139,48.8725,,
788,mairie du 5e arrondissement de Paris,2.3444,48.8458,1849-01-01T00:00:00Z,
789,maison Eymonaud,2.33256,48.8859,,
790,maison La Roche,2.2653,48.8519,1923-01-01T00:00:00Z,
791,maison Trouard,2.34775,48.8716,,
792,maison d'Ourscamp,2.35718,48.8555,,
793,maison de Nicolas Flamel,2.35307,48.8636,,
794,maison de la Mutualité,2.3505555555556,48.84875,,
795,maison des Filles de la charité,2.3238888888889,48.850833333333,,
799,maison des Métallos,2.37771,48.8677,1881-01-01T00:00:00Z,
800,maison et atelier du maître-verrier Barillet,2.30211,48.8389,,
801,manufacture de porcelaine de Clignancourt,2.34361111,48.89111111,,
802,marché Beauvau,2.3778,48.8492,,
803,marché de La Chapelle,2.36139,48.8908,,
804,marché des Enfants-Rouges,2.362,48.862805555556,,
805,palais Cambon,2.3257,48.8669,,
806,mire du Sud,2.33816,48.8207,,
807,tombe d'Héloïse et Abélard,2.3918916666667,48.859208333333,1817-11-06T00:00:00Z,
808,tombe de Pierre Cartellier,2.3941666666667,48.861944444444,1831-06-01T00:00:00Z,
809,monument funéraire de Dantan,2.3923,48.8587,1859-01-01T00:00:00Z,
810,tombe de Georges Guët,2.394955,48.859463,1907-01-01T00:00:00Z,
811,monument funéraire de La Fontaine,2.3948888888889,48.861111111111,1817-01-01T00:00:00Z,
812,monument funéraire de Molière,2.3948888888889,48.861111111111,1817-01-01T00:00:00Z,
813,tombe de l'abbé Delille,2.3929388888889,48.860491666667,1813-05-01T00:00:00Z,
814,tombe de Paul Baudry,2.3916666666667,48.860833333333,1890-02-21T00:00:00Z,
818,musée Clemenceau,2.2850833333333,48.859166666667,1931-01-01T00:00:00Z,
819,mémorial des Martyrs de la Déportation,2.3525,48.851666666667,1962-01-01T00:00:00Z,
820,palais d'Orléans,2.32513889,48.83055556,,
821,palais d'Iéna,2.29194,48.8636,,
825,palais de l'Alma,2.3,48.8617,1664-01-01T00:00:00Z,
826,palais de la Femme,2.38268,48.8539,,
827,passage Molière,2.35152,48.8623,1791-01-01T00:00:00Z,
828,passage Sainte-Anne,2.33592,48.868,1829-01-01T00:00:00Z,
829,passage Vendôme,2.36406,48.8663,1827-01-01T00:00:00Z,
830,passage des Deux-Pavillons,2.33897,48.8661,1820-01-01T00:00:00Z,
831,passage des Princes,2.33938,48.8715,1860-01-01T00:00:00Z,
832,pavillon Carré de Baudouin,2.39389,48.87,,
833,pavillon de la Réunion,2.467154,48.833642,,
834,pavillon de la Reine,2.36583,48.8564,,
835,pavillon du Roi,2.36528,48.855,,
836,pension Belhomme,2.3892,48.8569,,
837,petit hôtel de Villars,2.31972,48.8569,,
841,piscine Lutetia,2.32792,48.8514,,
842,piscine Pontoise,2.35175,48.8491,,
843,place de l'Odéon,2.33861,48.8497,1779-01-01T00:00:00Z,
844,place de la Porte-de-Saint-Cloud,2.25698,48.8379,1928-01-01T00:00:00Z,
845,pont levant de la rue de Crimée,2.37944,48.8883,,
846,Printemps Haussmann,2.327778,48.873889,,
847,pyramide du bois de Vincennes,2.44517,48.8339,1731-01-01T00:00:00Z,
848,regard Saint-Louis,2.3917,48.8756,,
849,regard Lecouteux,2.39139,48.8767,,
850,regard Saint-Martin,2.39144,48.8714,,
851,regard de la Chambrette,2.39,48.8711,,
852,regard de la Planchette,2.38972,48.8708,,
853,regard des Cascades,2.38944,48.8728,,
854,regard des Maussins,2.40694,48.8775,,
855,regard de la Roquette,2.39067,48.8704,,
856,regard des Messiers,2.39064,48.8698,,
857,regard du Chaudron,2.38972,48.8758,,
858,regard des Petites-Rigoles,2.3917,48.8711,,
859,regard des Religieux de Saint-Martin-des-Champs,2.39028,48.8717,,
860,regard du Zouave,2.38861,48.8697,,
861,regard du Bernage,2.40328,48.8814,,
862,restaurant Julien,2.35326,48.8705,,
866,théâtre du Rond-Point,2.311,48.8678,,
867,rue des Colonnes,2.33947,48.8693,1795-01-01T00:00:00Z,
868,réservoir de l'hôpital Saint-Louis,2.36972,48.8742,,
872,salle Gaveau,2.31389,48.8731,,
873,hôtel du Crédit Foncier de France,2.3292,48.8683,,
874,hôtel de France et de Choiseul,2.3279,48.8667,,
875,hôtel Lulli,2.3357,48.866,,
876,hôtel de Nocé,2.3302,48.8679,,
877,hôtel de Gargan,2.3326,48.8663,,
878,hôtel Tannevot,2.3269,48.868,,
882,1-3-5 rue de Beaujolais,2.338917,48.865917,,
883,hôtel Moufle,2.3304,48.8672,,
887,hôtel de la Porte,2.3451,48.8643,,
888,22 rue des Bourdonnais,2.3445,48.8593,,
889,9 rue de Beaujolais,2.3389,48.8656,,
890,15 rue de Beaujolais,2.338,48.8661,,
891,24 rue des Bourdonnais,2.3447,48.8594,,
892,7 rue de Beaujolais ,2.3386,48.866,,
893,hôtel Dodun,2.33607,48.8647,,
894,40 rue de Richelieu,2.337139,48.865833,,
895,352 rue Saint-Honoré,2.32914,48.86653,,
896,siège de la Semeuse de Paris,2.341222,48.861278,,
897,ancien appartement de Coco Chanel,2.3266,48.8682,,
898,ancien hôtel d'Espinoy et pavillon de la Reine,2.359316,48.862489,,
899,79 avenue des Champs-Élysées,2.3025,48.871,,
900,99 avenue des Champs-Élysées,2.3011944444444,48.871444444444,,
901,116 bis avenue des Champs-Élysées,2.30077,48.8726,,
902,70 avenue des Champs-Elysées,2.30495,48.871056,,
903,68 avenue des Champs-Élysées,2.30518,48.871,,
904,10 rue des Moulins,2.33522,48.86681,,
905,pavillon de surveillance du marché aux chevaux,2.35677,48.83883,,
906,hôtel de Foretz,2.34156,48.85092,,
907,immeuble Hennebique,2.3428,48.85283,,
908,immeuble au 17 rue Benjamin-Franklin,2.285361111,48.85991667,,
909,immeuble au 25 avenue de Versailles,2.2765,48.84983333,,
910,hôtel d'Hozier,2.363099,48.861073,,
911,hôtel de Gourgues,2.364783,48.858496,,
912,hôtel de Tessé,2.332889,48.858167,,
913,hôtel Darlons,2.33901,48.8515,,
914,hôtel de Cavoye,2.329778,48.854111,,
915,hôtel Le Lièvre,2.356924,48.860928,,
916,4 rue d'Aboukir,2.343467,48.866536,,
917,maison de la corporation des Orfèvres,2.345667,48.858694,,
918,immeubles aux abords de l'église de la Trinité,2.330944444,48.87702778,,
919,salle Cortot,2.3092,48.8841,,
923,chapelle Saint-Aignan,2.350408,48.854367,,
924,collège de l'Immaculée-Conception,2.286667,48.834167,,
925,portail d'entrée du cimetière du Père-Lachaise,2.396827,48.862677,,
929,monument de Montanier,2.396827,48.862677,,
933,Boutique,2.332222,48.865833,,
934,"café-bar, 91 rue Saint-Denis, 79 rue Rambuteau",2.349444,48.862222,,
935,Crémerie,2.331389,48.868056,,
936,"café-bar, 3 rue Étienne-Marcel",2.350556,48.863611,,
937,café-Bar « Le cochon à l'oreille »,2.345278,48.864444,,
938,"enceinte de Philippe Auguste, 21-23 rue du Jour, 70 rue Jean-Jacques-Rousseau",2.344722,48.864139,,
939,"enceinte de Philippe Auguste, 11-13 rue du Louvre, 120 rue Jean-Jacques-Rousseau",2.3415,48.862556,,
940,"enceinte de Philippe Auguste, 7-9 rue du Jour, 62 rue Jean-Jacques-Rousseau",2.344028,48.86375,,
941,"épicerie, 95 rue Saint-Honoré",2.343056,48.861389,,
942,Épicerie,2.348333,48.8625,,
943,Charvet Place Vendôme,2.3304,48.86815,,
944,hôtel Delpech de Chaunot,2.329611,48.866667,,
945,hôtel Duché des Tournelles,2.3305,48.867389,,
946,hôtel Saint-James et d'Albany,2.330972,48.86475,,
947,hôtel de Latour-Maubourg,2.329917,48.866778,,
948,"immeuble, 11-11bis rue de Beaujolais",2.338278,48.866083,,
949,"immeuble, 17 rue Bertin-Poirée",2.344889,48.85925,,
950,"immeuble, 14 rue Bertin-Poirée, 19 rue Jean-Lantier",2.345028,48.858806,,
951,"immeuble, 20 rue Cambon",2.326556,48.867611,,
952,"immeuble, 30 rue des Bourdonnais",2.345139,48.859833,,
953,"immeuble, 3 rue des Deux-Boules, 12-14-14bis rue Jean-Lantier",2.34575,48.858861,,
954,"immeuble, 5 rue des Deux-Boules",2.345583,48.858972,,
955,"immeuble, 15 rue Danielle-Casanova",2.332417,48.867694,,
956,"immeuble, 9-11 rue des Deux-Boules",2.345306,48.859056,,
957,"immeuble, 13 rue des Deux-Boules, 18 rue Bertin-Poirée",2.345139,48.859139,,
958,"immeuble, 7 rue des Deux-Boules",2.345472,48.859028,,
959,manège Duphot,2.326,48.868278,,
960,"immeuble, 4 rue de la Ferronnerie, 5-7 rue des Innocents",2.347778,48.860333,,
961,"immeuble, 2 rue de la Ferronnerie, 1-3 rue des Innocents, 43 rue Saint-Denis",2.348056,48.860306,,
962,"immeuble, 10 rue de la Ferronnerie, 15 rue des Innocents",2.347,48.860417,,
963,"immeuble, 12-14 rue de la Ferronnerie, 17-19-21 rue des Innocents, 2bis rue de la Lingerie",2.34675,48.860472,,
964,"immeuble, 6-6bis-8-8bis rue de la Ferronnerie, 9-11-13 rue des Innocents",2.347333,48.860389,,
965,"enseigne, 31 rue de la Ferronnerie",2.346667,48.860278,,
966,"immeuble, 20 rue Hérold",2.342389,48.865222,,
967,"immeuble, 29 rue de la Ferronnerie",2.346833,48.860167,,
968,"immeuble, 23 quai de l'Horloge",2.343,48.856806,,
969,"immeuble, 19 quai de l'Horloge, 2 rue de Harlay",2.343167,48.85675,,
970,"immeuble, 21 quai de l'Horloge",2.343111,48.856806,,
971,"immeuble, 11 rue des Lavandières-Sainte-Opportune",2.34575,48.8585,,
972,"immeuble, 16-18 rue Jean-Lantier",2.345361,48.858944,,
973,carrières des Capucins,2.3325,48.8339,1983-01-01T00:00:00Z,
974,hôtel d'Almeyras,2.3599861111111,48.858091666667,,
975,bureau des Brodeurs et des Coffretiers,2.351919,48.868578,,
976,"3, rue Volta",2.356771,48.864718,,
977,Pharamond,2.34849,48.863,1832-01-01T00:00:00Z,
978,château des Ternes,2.29314,48.881,,
979,fontaine de la Reine,2.3505555555556,48.865277777778,,
980,hôtel Brongniart,2.3155555555556,48.849722222222,,
981,hôtel Bullion,2.3425,48.864444444444,,
982,hôtel Feydeau de Montholon,2.3423,48.8545,,
986,hôtel Heuzé de Vologer,2.3290555555556,48.866777777778,,
987,hôtel Le Rebours,2.35333,48.8594,,
988,hôtel Moreau,2.3337,48.8723,,
989,hôtel Perrinet de Jars,2.3199,48.8692,,
990,hôtel Schneider,2.3078,48.873,,
991,hôtel Talhouët,2.3147,48.8694,1861-01-01T00:00:00Z,
992,hôtel d'Orsigny,2.32842,48.86712,,
993,hôtel de Beaune,2.327,48.8487,,
994,hôtel de Boullongne,2.3298,48.8682,,
995,hôtel de Bonneval,2.36249,48.85889,,
996,hôtel de Clermont-Tonnerre,2.32354,48.8526,,
1000,hôtel de Coislin,2.32191,48.8671,,
1001,hôtel de Coëtlogon,2.32858,48.86705,,
1002,hôtel de Laigue,2.32942,48.8553,,
1003,hôtel de La Fare,2.3302777777778,48.867222222222,,
1004,hôtel de Mailly-Nesle,2.33008,48.8592,,
1005,hôtel de Mercy-Argenteau,2.34114,48.872,,
1006,hôtel de Montholon,2.3441,48.871,,
1007,hôtel de Villette,2.3302222222222,48.859083333333,,
1008,hôtel du 22 rue Geoffroy-l'Asnier,2.3565555555556,48.854805555556,,
1009,hôtel du 120 rue du Bac,2.3233333333333,48.852222222222,,
1010,hôtel du 14 rue Saint-Guillaume,2.3297222222222,48.855555555556,,
1011,hôtel du 28 rue Geoffroy-l'Asnier,2.3568,48.855,,
1012,hôtel du cardinal Fesch,2.3321,48.8759,,
1013,Lavatory Madeleine,2.32486,48.8697,,
1014,couvent des Minimes de la place Royale,2.365911,48.857291,,
1015,église de la Rédemption,2.3398056,48.8736944,1843-01-01T00:00:00Z,
1016,hôtel de Villeroy,2.34578,48.8601,,
1017,hôtel Charles-Testu,2.33791,48.8501,,
1018,immeuble du 24 quai de Béthune,2.3572222222222,48.850833333333,,
1019,palais du Commerce,2.37384,48.8711,,
1020,hôtel de Chanaleilles,2.31894,48.8533,,
1021,hôtel d'Osmont,2.34882,48.8661,,
1022,chapelle Saint-Éloi,2.34526,48.8585,,
1023,hôtel de Dreux-Brézé,2.32694,48.8494,,
1024,Au chien qui fume,2.34486,48.8613,,
1025,immeuble de la Société générale,2.3325,48.8727,,
1026,hôtel des Abbés de Fécamp,2.343,48.85241,,
1030,esplanade du Dinh,2.467192,48.834795,,
1031,pavillon du Congo,2.46679,48.832992,,
1032,pavillon de l'Indochine,2.466334,48.833945,,
1033,pavillon du Maroc,2.467514,48.833358,,
1034,pavillon de la Guyane,2.4679,48.8338,,
1035,porte chinoise,2.468659,48.834431,,
1036,pavillon de la Tunisie,2.467428,48.834053,,
1037,monument au souvenir des soldats de Madagascar,2.4682,48.8338,,
1038,temple du souvenir indochinois,2.467353,48.83459,,
1039,monument aux Indochinois chrétiens morts pour la France,2.4669,48.8347,,
1040,monument aux Cambodgiens et Laotiens morts pour la France,2.4682,48.8351,,
1041,monument aux soldats noirs morts pour la France,2.4661,48.8332,,
1042,fontaine Popincourt,2.3634,48.857608333333,,
1043,église réformée du Saint-Esprit,2.319885,48.873229,1865-01-01T00:00:00Z,
1044,mairie de Grenelle,2.2916666666667,48.845555555556,1825-01-01T00:00:00Z,
1045,magasin 2 de la Samaritaine,2.3423,48.8592,,
1046,magasin 3 de la Samaritaine,2.34424,48.85957,,
1047,hospice des Enfants-Rouges,2.360695,48.863268,,
1048,hôtel Kinsky,2.316,48.859,,
1049,maison au 78 rue de Charonne,2.38034,48.85347,,
1050,31-39 rue du Faubourg-Saint-Antoine,2.37194,48.8525,,
1051,tombe de Jean-Louis Greffulhe,2.39544,48.86053,1810-01-01T00:00:00Z,
1055,52 rue de l'Arbre Sec,2.34258,48.86078,,
1056,35-37 rue de l'Arbre sec,2.3423,48.8608,,
1057,"146 rue de Rivoli, 3-5-7 rue Bailleul",2.3422,48.8606,,
1058,hôtel de Châteauvieux,2.3396,48.85344,,
1059,hôtel de Navarre,2.3394444444444,48.85,,
1060,collège des Quatre-Nations,2.3369444444444,48.857305555556,,
1061,hôtel de Jaucourt,2.3406444444444,48.86525,,
1062,"12, place Dauphine",2.3428,48.85682,,
1063,"13, place Dauphine",2.3423,48.85624,,
1064,"14, place Dauphine",2.34271,48.85685,,
1065,"16, place Dauphine",2.342556,48.856861,,
1066,"15, place Dauphine",2.342028,48.856417,,
1067,"17, place Dauphine",2.342083,48.856389,,
1068,"23, place Dauphine",2.34179,48.85664,,
1069,"19-21, place Dauphine",2.3419,48.8565,,
1070,"24, place Dauphine",2.342,48.85694,,
1071,"25, place Dauphine",2.341769,48.8567,,
1072,"26, place Dauphine",2.34182,48.85696,,
1073,"immeuble, 14-16 rue de Montpensier",2.336833,48.864583,,
1074,"immeuble, 20 rue de Montpensier",2.337,48.864917,,
1075,"immeuble, 22 rue de Montpensier",2.337028,48.865028,,
1076,"immeuble, 26 rue de Montpensier",2.337139,48.86525,,
1080,"immeuble, 28 rue de Montpensier",2.337194,48.865333,,
1081,"immeuble, 24 rue de Montpensier",2.337083,48.865139,,
1082,"immeuble, 30 rue de Montpensier",2.337278,48.8655,,
1083,"immeuble, 32 rue de Montpensier",2.337333,48.865639,,
1084,"immeuble, 36 rue de Montpensier",2.3375,48.865917,,
1085,"immeuble, 4 rue des Moulins",2.335056,48.866556,,
1086,"immeuble, 34 rue de Montpensier",2.337417,48.865778,,
1087,"immeuble, 6 rue des Moulins",2.335111,48.866611,,
1088,"immeuble, 8 rue des Moulins",2.335167,48.866694,,
1089,"immeuble, 5 rue des Moulins",2.334944,48.866833,,
1090,Au gagne petit,2.334167,48.866944,,
1091,"immeuble, 5 rue des Orfèvres",2.345167,48.858472,,
1092,"immeuble, 68-72 quai des Orfèvres",2.341667,48.856694,,
1093,"immeuble, 3 rue des Orfèvres",2.345111,48.858417,,
1094,"immeuble, 7 rue des Orfèvres",2.345194,48.8585,,
1095,"immeuble, 6 rue des Orfèvres",2.345361,48.858556,,
1096,"immeuble, 28 rue de Richelieu",2.33675,48.865222,,
1097,"immeuble, 36 rue Sainte-Anne",2.335889,48.866778,,
1098,"immeuble, 9 rue des Orfèvres",2.345222,48.858583,,
1099,"immeuble, 61 rue des Petits-Champs",2.33425,48.867278,,
1100,"immeuble, 6 rue Saint-Florentin",2.324306,48.867333,,
1101,"immeuble, 2 rue Saint-Germain-l'Auxerrois, 1 rue des Lavandières-Sainte-Opportune",2.345639,48.858167,,
1102,"enseigne, 127 rue Saint-Denis",2.349722,48.863056,,
1103,"immeuble, 10 rue Saint-Germain-l'Auxerrois, 1 rue des Orfèvres",2.345,48.858306,,
1104,"immeuble, 5-7 rue Saint-Germain-l'Auxerrois",2.34525,48.858083,,
1105,"immeuble, 9 rue Saint-Germain-l'Auxerrois",2.345056,48.858139,,
1106,"immeuble, 14 rue Saint-Germain-l'Auxerrois",2.344861,48.858361,,
1107,"immeuble, 15 rue Saint-Germain-l'Auxerrois, 4 rue Bertin-Poirée",2.344722,48.85825,,
1108,"immeuble, 12 rue Saint-Germain-l'Auxerrois",2.344917,48.858361,,
1109,"immeuble, 13 rue Saint-Germain-l'Auxerrois",2.344806,48.858222,,
1110,"immeuble, 18 rue Saint-Germain-l'Auxerrois, 5 rue Bertin-Poirée",2.344556,48.858444,,
1111,"immeuble, 16 rue Saint-Germain-l'Auxerrois, 6 rue Bertin-Poirée",2.344778,48.858389,,
1112,"immeuble, 26-28-30 rue Saint-Germain-l'Auxerrois",2.344194,48.858556,,
1113,"immeuble, 20-22 rue Saint-Germain-l'Auxerrois",2.344444,48.858472,,
1114,"immeuble, 24 rue Saint-Germain-l'Auxerrois",2.344389,48.8585,,
1115,"immeuble, 54 rue Saint-Honoré, 1 rue des Prouvaires",2.343917,48.861306,,
1116,"immeuble, 47 rue Saint-Honoré",2.345278,48.860889,,
1117,pharmacie « Au Bourdon d'or »,2.343333,48.861389,,
1118,"immeuble, 115 rue Saint-Honoré",2.342139,48.861417,,
1119,"immeuble, 404 rue Saint-Honoré",2.324778,48.868,,
1120,"immeuble, 42 rue de La Sourdière, 1 rue Gomboust",2.33325,48.867139,,
1121,"immeuble, 334 rue Saint-Honoré",2.3305,48.865778,,
1122,"immeuble, 366 rue Saint-Honoré",2.327639,48.867139,,
1123,"immeuble, 4 place de Valois, 7 rue des Bons-Enfants",2.338139,48.862917,,
1124,"immeuble, 1 rue Thérèse",2.336417,48.865639,,
1125,"immeuble, 3 place de Valois",2.338278,48.863528,,
1126,"immeuble, 7 place de Valois, 11 rue des Bons-Enfants",2.338389,48.863278,,
1127,"immeuble, 5 place de Valois, 13-15 rue des Bons-Enfants",2.338472,48.863417,,
1128,"immeuble, 6 place de Valois, 9 rue des Bons-Enfants",2.338278,48.863111,,
1129,"immeuble, 2 rue de Valois, 202 rue Saint-Honoré",2.337722,48.862806,,
1130,"immeuble, 6 rue de Valois, 1 place de Valois",2.338028,48.863417,,
1131,"immeuble, 8 rue de Valois, 17 rue des Bons-Enfants",2.338194,48.863722,,
1132,"immeuble, 4 rue de Valois, 2 place de Valois",2.337861,48.863111,,
1133,"immeuble, 13 rue de Valois",2.338194,48.864306,,
1134,"immeuble, 15 rue de Valois",2.33825,48.864417,,
1135,"immeuble, 9 rue de Valois",2.338083,48.864111,,
1136,"immeuble, 11 rue de Valois",2.338111,48.864194,,
1137,"immeuble, 17 rue de Valois",2.338306,48.8645,,
1138,"immeuble, 19 rue de Valois",2.338361,48.864611,,
1139,"immeuble, 21 rue de Valois",2.338444,48.86475,,
1140,"immeuble, 23 rue de Valois",2.3385,48.864833,,
1141,"immeuble, 27 rue de Valois",2.338583,48.865028,,
1142,"immeuble, 29 rue de Valois",2.338639,48.865139,,
1143,"immeuble, 25 rue de Valois",2.338556,48.864917,,
1144,"immeuble, 31 rue de Valois",2.338694,48.86525,,
1145,"immeuble, 33 rue de Valois",2.338722,48.865306,,
1146,"immeuble, 35-35bis rue de Valois",2.338778,48.865389,,
1147,"immeuble, 39 rue de Valois",2.338889,48.865583,,
1148,"immeuble, 41 rue de Valois",2.338972,48.865722,,
1149,"immeuble, 37 rue de Valois",2.338806,48.865472,,
1150,"immeuble, 39 rue des Petits-Champs",2.33625,48.866806,,
1151,"immeuble, 43 rue de Valois",2.339056,48.865889,,
1152,boutique,2.343056,48.868889,,
1153,"enceinte de Philippe Auguste, 16 rue Étienne-Marcel, 15 rue Tiquetonne",2.3485326,48.8640864,,
1154,"enceinte de Philippe Auguste, 20 rue Étienne-Marcel",2.3485994,48.8641002,,
1155,"café-bar, 143 rue Saint-Denis",2.350278,48.864444,,
1156,Charcuterie,2.347222,48.866389,,
1157,hôtel de Noisy,2.347803,48.868553,,
1158,hôtel de Saint-Chaumont,2.351992,48.868461,,
1159,hôtel Terray de Rozières,2.339808,48.871686,,
1160,hôtel particulier,2.346022,48.869719,,
1161,"hôtel, 3 rue Louis-le-Grand",2.331944,48.868286,,
1162,"hôtel, 5 rue du Mail",2.341536,48.866458,,
1163,"immeubles, 2, 4, 6, 8, 10 rue d'Amboise",2.3393143,48.8710331,,
1164,"immeuble, 15 rue d'Aboukir",2.34292,48.86646,,
1165,"immeubles, 1, 3, 5, 7, 9 rue d'Amboise",2.3395793,48.8709404,,
1166,"immeuble, 2 place du Caire",2.348806,48.868083,,
1167,"immeuble, 5 boulevard des Capucines",2.3333332,48.8708269,,
1168,"immeuble, 10 rue Bachaumont",2.3458259,48.8660131,,
1169,"immeuble, 1 place Boieldieu",2.3374795,48.8708092,,
1170,"immeuble, 7 boulevard des Capucines",2.3331558,48.8707976,,
1171,"immeuble, 6 rue des Colonnes",2.339583,48.869639,,
1172,"immeuble, 22 rue Dussoubs, 34 rue Greneta, 9, 11, 14 impasse Saint-Denis, 17 rue Saint-Sauveur",2.3488476,48.8656647,,
1173,"immeuble, 14 rue de Gramont",2.3368944,48.8700664,,
1174,"immeubles, 2, 4, 6 rue Grétry",2.3375942,48.8703086,,
1175,"immeuble, 5bis, 7, 9 boulevard des Italiens",2.3391502,48.8716873,,
1176,"immeubles, 1, 3, 5 rue Grétry",2.3372686,48.8703349,,
1177,"immeuble, 6 rue du Mail",2.341794,48.866444,,
1178,hôtel du Barry,2.344214,48.865272,,
1179,"immeuble, 1 rue du Mail",2.341268,48.866331,,
1180,"immeubles, 1, 3, 5, 7 rue de Marivaux",2.3373016,48.8704878,,
1181,"immeuble, 14 rue Notre-Dame-des-Victoires",2.3413827,48.8670667,,
1182,"immeuble, 15, 17 rue Paul-Lelong",2.342057,48.866963,,
1183,pâtisserie Stohrer,2.346944,48.865278,1730-01-01T00:00:00Z,
1184,"immeuble, 10 rue Notre-Dame-des-Victoires",2.3412142,48.8668435,,
1185,hôtel Magon de La Balue,2.3402885,48.8705041,,
1186,"immeubles, 28, 30, 32, 34, 36 rue Saint-Marc",2.339841,48.87057,,
1187,124 rue Réaumur,2.344153,48.868094,,
1188,"immeubles, 91, 93, 95 rue de Richelieu",2.339476,48.871017,,
1189,"immeuble, 22 rue du Sentier",2.346246,48.869549,,
1190,La Samaritaine de luxe,2.330556,48.87,,
1191,Marchand de liège,2.349444,48.864444,,
1192,"immeuble, 13 rue Tiquetonne",2.3477692,48.864738,,
1193,restaurant du Journal,2.339486,48.870653,,
1194,hôtel de l'Europe et des Princes,2.3395,48.871333,,
1195,"immeuble, 99 rue de Richelieu",2.339718,48.8714078,,
1196,"boulangerie, 29 rue de Poitou, 15 rue de Saintonge",2.362222,48.861667,,
1197,"immeuble, 4 rue de Louvois",2.337685,48.868201,,
1198,Boutique,2.359167,48.858889,,
1199,"café-bar, 105 rue du Temple",2.3575,48.862222,,
1200,"boutique, 13 rue Michel-le-Comte",2.355833,48.862222,,
1201,"boutique, 67 rue de Turenne",2.364444,48.859167,,
1202,école communale,2.364201,48.864821,,
1203,collège Pierre-Jean-de-Béranger,2.364201,48.864821,,
1204,cadran solaire,2.35697,48.86039,,
1205,hôtel Cornuel,2.36036,48.861189,,
1206,enceinte de Philippe Auguste,2.355562,48.860976,,
1207,hôtel de Bérancourt,2.362087,48.862372,,
1208,hôtel Delisle-Mansart,2.365853,48.858098,,
1209,petit hôtel d'Estrées,2.354634,48.864492,,
1210,hôtel de Croisilles,2.363171,48.858713,,
1211,hôtel Jean Bart,2.357208,48.86324,,
1212,hôtel Lemarié d'Aubigny,2.360041,48.859052,,
1213,hôtel Gégault de Crisenoy,2.359526,48.860775,,
1214,hôtel Hérouet,2.359121,48.858641,,
1215,hôtel Mégret de Sérilly,2.362868,48.860928,,
1216,hôtel du Lude,2.362546,48.858541,,
1217,hôtel de Montmor,2.356052,48.861419,,
1218,hôtel de Michel Simon,2.359225,48.861969,,
1219,hôtel de Percy,2.362763,48.859598,,
1223,hôtel de Pologne,2.364324,48.859109,,
1224,hôtel Mortier de Sandreville,2.360537,48.857863,,
1225,hôtel Thirioux d'Arconville,2.359024,48.860914,,
1226,hôtel de Vitry,2.365657,48.857326,,
1227,hôtel de Vouvray,2.363608,48.858477,,
1228,hôtel de Vic,2.355881,48.861216,,
